SaleID,Date,StoreID,ProductID,Quantity,Revenue
1421,2024-12-14,1,8,1,417.09
1422,2024-12-14,1,6,1,349.99
1423,2024-12-14,1,16,3,960.27
1424,2024-12-14,1,10,1,1241.99
1425,2024-12-14,1,2,1,1299.99
1426,2024-12-14,4,16,1,313.49
1427,2024-12-14,4,15,2,474.98
1428,2024-12-14,4,12,1,899.99
1429,2024-12-14,5,12,1,969.99
1430,2024-12-14,5,8,3,1251.27
1431,2024-12-14,6,15,1,242.49
1432,2024-12-14,6,19,2,569.98
1433,2024-12-14,9,4,1,969.99
1434,2024-12-14,10,2,1,1234.99
1435,2024-12-14,11,3,1,1011.99
1436,2024-12-14,11,12,1,999.99
1437,2024-12-14,12,9,1,1044.99
1438,2024-12-15,1,8,2,859.98
1439,2024-12-15,1,2,1,1143.99
1440,2024-12-15,1,11,1,759.99
1441,2024-12-15,1,19,1,275.99
1442,2024-12-15,1,6,1,332.49
1443,2024-12-15,1,4,1,949.99
1444,2024-12-15,2,12,1,919.99
1445,2024-12-15,3,2,1,1299.99
1446,2024-12-15,4,19,1,290.99
1447,2024-12-15,4,10,1,1241.99
1448,2024-12-15,4,16,2,640.18
1449,2024-12-15,4,2,1,1195.99
1450,2024-12-15,4,1,1,1999.99
1451,2024-12-15,5,6,1,339.49
1452,2024-12-15,5,9,1,1066.99
1453,2024-12-15,5,5,1,551.97
1454,2024-12-15,6,16,1,329.99
1455,2024-12-15,6,6,1,314.99
1456,2024-12-15,8,18,2,199.98
1457,2024-12-15,9,8,1,417.09
1458,2024-12-15,10,3,1,1044.99
1459,2024-12-15,11,15,3,727.47
1460,2024-12-15,12,12,1,899.99
1461,2024-12-16,1,20,2,999.98
1462,2024-12-16,1,10,1,1241.99
1463,2024-12-16,1,16,1,320.09
1464,2024-12-16,1,15,3,749.97
1465,2024-12-16,1,3,1,1044.99
1466,2024-12-16,4,3,1,1099.99
1467,2024-12-16,4,19,1,284.99
1468,2024-12-16,5,12,1,899.99
1469,2024-12-16,5,6,1,332.49
1470,2024-12-16,9,12,1,969.99
1471,2024-12-16,10,11,1,775.99
1472,2024-12-16,10,3,1,1044.99
1473,2024-12-16,10,17,5,242.45
1474,2024-12-17,1,15,1,224.99
1475,2024-12-17,1,2,1,1260.99
1476,2024-12-17,1,16,1,329.99
1477,2024-12-17,1,18,2,193.98
1478,2024-12-17,2,6,1,332.47
1479,2024-12-17,5,12,1,949.99
1480,2024-12-17,5,19,1,299.99
1481,2024-12-17,5,18,2,189.98
1482,2024-12-17,7,9,1,1011.99
1483,2024-12-17,8,6,3,1018.41
1484,2024-12-17,10,1,1,1799.99
1485,2024-12-17,12,15,1,249.97
1486,2024-12-17,12,3,1,1011.99
1487,2024-12-17,12,20,3,1499.97
1488,2024-12-18,1,12,1,969.99
1489,2024-12-18,1,9,1,1099.97
1490,2024-12-18,1,1,1,1799.99
1491,2024-12-18,1,3,1,1011.99
1492,2024-12-18,1,3,1,1066.99
1493,2024-12-18,2,19,1,284.99
1494,2024-12-18,4,11,1,775.99
1495,2024-12-18,5,8,1,408.49
1496,2024-12-18,5,19,1,299.99
1497,2024-12-18,5,15,1,249.99
1498,2024-12-18,5,16,2,640.18
1499,2024-12-18,5,1,1,1839.99
1500,2024-12-18,6,9,1,967.99
1501,2024-12-18,7,20,1,484.99
1502,2024-12-18,7,6,1,339.49
1503,2024-12-18,7,9,1,1066.99
1504,2024-12-18,9,11,1,759.99
1505,2024-12-18,10,9,1,1044.99
1506,2024-12-19,1,8,1,429.99
1507,2024-12-19,5,16,1,303.59
1508,2024-12-19,7,14,1,719.99
1509,2024-12-19,8,9,1,1011.99
1510,2024-12-19,8,17,1,49.99
1511,2024-12-19,8,10,1,1309.49
1512,2024-12-19,9,2,1,1260.99
1513,2024-12-19,10,5,2,1199.98
1514,2024-12-19,10,11,1,719.99
1515,2024-12-19,10,3,1,967.99
1516,2024-12-19,10,16,1,320.09
1517,2024-12-19,10,4,2,1799.98
1518,2024-12-19,12,12,1,919.99
1519,2024-12-20,1,1,2,3799.98
1520,2024-12-20,1,8,1,429.99
1521,2024-12-20,1,6,1,339.49
1522,2024-12-20,1,2,1,1260.99
1523,2024-12-20,2,3,1,1099.99
1524,2024-12-20,4,4,1,969.99
1525,2024-12-20,5,19,1,269.99
1526,2024-12-20,5,3,1,989.99
1527,2024-12-20,10,15,1,242.49
1528,2024-12-20,11,11,1,759.99
1529,2024-12-20,11,15,3,749.97
1530,2024-12-20,11,8,1,417.09
1531,2024-12-20,12,4,1,949.99
1532,2024-12-21,1,15,1,237.49
1533,2024-12-21,1,7,3,275.97
1534,2024-12-21,1,10,1,1282.47
1535,2024-12-21,2,11,1,799.99
1536,2024-12-21,4,9,1,1011.97
1537,2024-12-21,4,11,1,759.97
1538,2024-12-21,5,14,1,759.99
1539,2024-12-21,5,12,1,949.99
1540,2024-12-21,5,13,1,1066.99
1541,2024-12-21,5,8,1,408.49
1542,2024-12-21,6,12,1,969.97
1543,2024-12-21,7,4,1,969.99
1544,2024-12-21,7,2,1,1260.99
1545,2024-12-21,7,10,1,1187.99
1546,2024-12-21,7,6,1,339.49
1547,2024-12-21,8,20,1,499.99
1548,2024-12-21,8,3,1,1066.97
1549,2024-12-21,9,2,1,1234.99
1550,2024-12-21,10,1,1,1759.99
1551,2024-12-21,11,12,1,969.99
1552,2024-12-21,12,20,1,499.99
1553,2024-12-21,12,3,1,1099.99
1554,2024-12-22,1,2,1,1195.99
1555,2024-12-22,1,8,1,386.99
1556,2024-12-22,1,14,2,1519.98
1557,2024-12-22,1,8,1,429.99
1558,2024-12-22,2,18,2,175.98
1559,2024-12-22,4,14,2,1439.98
1560,2024-12-22,4,15,1,237.47
1561,2024-12-22,4,13,1,1011.99
1562,2024-12-22,4,8,1,395.59
1563,2024-12-22,5,3,1,1099.99
1564,2024-12-22,5,11,1,775.99
1565,2024-12-22,8,11,2,1407.98
1566,2024-12-22,8,9,1,1011.99
1567,2024-12-22,8,12,2,1759.98
1568,2024-12-22,8,15,1,229.99
1569,2024-12-22,10,6,2,678.98
1570,2024-12-22,10,10,1,1309.49
1571,2024-12-22,11,19,2,581.98
1572,2024-12-22,11,15,2,459.98
1573,2024-12-22,12,3,1,1044.99
1574,2024-12-23,1,8,2,859.98
1575,2024-12-23,1,6,2,629.98
1576,2024-12-23,1,15,3,727.47
1577,2024-12-23,1,6,1,349.99
1578,2024-12-23,1,9,1,1011.99
1579,2024-12-23,1,4,1,949.99
1580,2024-12-23,1,11,1,799.99
1581,2024-12-23,5,15,3,727.47
1582,2024-12-23,5,15,1,249.99
1583,2024-12-23,7,9,1,1066.99
1584,2024-12-23,8,17,2,96.98
1585,2024-12-23,9,3,1,1099.99
1586,2024-12-23,11,11,1,735.99
1587,2024-12-23,12,3,1,1066.99
1588,2024-12-23,12,20,2,969.98
1589,2024-12-24,1,6,1,339.49
1590,2024-12-24,1,11,1,759.99
1591,2024-12-24,1,2,1,1260.99
1592,2024-12-24,1,3,1,1044.99
1593,2024-12-24,2,8,1,386.99
1594,2024-12-24,5,5,3,1583.97
1595,2024-12-24,5,1,1,1999.99
1596,2024-12-24,5,10,1,1241.99
1597,2024-12-24,6,6,1,339.49
1598,2024-12-24,7,10,1,1214.99
1599,2024-12-24,9,6,1,332.49
1600,2024-12-24,9,12,1,949.99
1601,2024-12-24,10,8,3,1289.97
1602,2024-12-24,10,17,1,48.47
1603,2024-12-24,12,3,1,1066.99
1604,2024-12-25,5,9,1,1011.99
1605,2024-12-25,6,8,1,429.99
1606,2024-12-25,10,13,1,1044.99
1607,2024-12-26,7,15,2,459.98
1608,2024-12-26,10,6,1,321.99
1609,2024-12-26,12,19,1,299.99
1610,2024-12-27,1,8,1,408.49
1611,2024-12-27,1,7,2,183.98
1612,2024-12-27,1,18,1,96.99
1613,2024-12-27,5,12,1,949.99
1614,2024-12-27,5,8,2,773.98
1615,2024-12-27,5,12,2,1999.98
1616,2024-12-27,8,19,1,275.99
1617,2024-12-27,9,17,4,189.96
1618,2024-12-28,1,4,1,999.99
1619,2024-12-28,5,8,1,408.49
1620,2024-12-28,7,10,1,1214.99
1621,2024-12-28,8,8,1,417.09
1622,2024-12-28,11,18,3,263.97
1623,2024-12-28,12,8,1,395.59
1624,2024-12-29,1,1,1,1999.99
1625,2024-12-29,1,17,3,145.47
1626,2024-12-29,1,20,3,1349.97
1627,2024-12-29,1,17,5,224.85
1628,2024-12-29,6,7,2,193.98
1629,2024-12-29,10,19,1,275.99
1630,2024-12-30,2,6,1,339.49
1631,2024-12-30,3,9,1,1066.99
1632,2024-12-30,3,16,1,303.59
1633,2024-12-30,4,8,2,773.98
1634,2024-12-30,4,1,1,1999.97
1635,2024-12-30,5,16,1,313.49
1636,2024-12-30,6,1,1,1999.99
1637,2024-12-30,8,6,1,339.49
1638,2024-12-30,9,17,1,49.99
1639,2024-12-30,10,18,2,193.98
1640,2024-12-30,10,1,1,1999.99
1641,2024-12-31,1,12,1,879.99
1642,2024-12-31,1,12,1,999.99
1643,2024-12-31,2,11,1,735.99
1644,2024-12-31,4,17,1,48.49
1645,2024-12-31,6,4,1,969.99
1646,2024-12-31,9,17,2,96.98
1647,2024-12-31,11,5,1,569.99
1648,2025-01-01,8,2,1,1234.99
1649,2025-01-02,5,15,1,237.49
1650,2025-01-03,1,17,3,137.97
1651,2025-01-03,3,17,1,48.49
1652,2025-01-03,5,7,1,89.99
1653,2025-01-03,10,13,1,989.99
1654,2025-01-03,10,18,1,94.99
1655,2025-01-04,4,6,2,678.98
1656,2025-01-04,7,16,2,626.98
1657,2025-01-04,9,10,1,1187.99
1658,2025-01-04,9,4,1,949.99
1659,2025-01-05,1,13,1,1011.99
1660,2025-01-05,5,18,2,199.98
1661,2025-01-05,7,14,1,759.99
1662,2025-01-05,10,18,1,99.97
1663,2025-01-06,3,10,1,1214.99
1664,2025-01-06,7,17,1,45.99
1665,2025-01-06,10,3,1,1011.99
1666,2025-01-07,4,13,1,1011.99
1667,2025-01-07,6,12,1,999.99
1668,2025-01-08,5,10,1,1349.99
1669,2025-01-08,1,10,1,1214.99
1670,2025-01-08,1,9,1,1044.99
1671,2025-01-08,4,1,1,1939.99
1672,2025-01-08,10,14,1,703.99
1673,2025-01-09,1,10,1,1309.49
1674,2025-01-09,4,9,1,1044.99
1675,2025-01-09,5,3,1,989.99
1676,2025-01-09,11,14,1,719.97
1677,2025-01-10,1,14,1,735.99
1678,2025-01-10,1,9,1,1011.99
1679,2025-01-10,1,18,1,91.99
1680,2025-01-10,4,14,1,719.99
1681,2025-01-10,11,17,3,145.41
1682,2025-01-11,1,16,1,320.09
1683,2025-01-11,2,10,1,1241.99
1684,2025-01-11,2,12,1,919.99
1685,2025-01-11,4,8,1,386.99
1686,2025-01-11,5,17,3,137.91
1687,2025-01-11,7,1,1,1899.99
1688,2025-01-12,5,5,3,1655.97
1689,2025-01-12,8,19,1,299.99
1690,2025-01-12,8,5,1,569.99
1691,2025-01-13,5,18,1,97.99
1692,2025-01-13,8,1,1,1959.99
1693,2025-01-13,1,2,1,1299.99
1694,2025-01-13,1,2,1,1169.99
1695,2025-01-13,8,10,1,1282.49
1696,2025-01-13,8,13,1,989.99
1697,2025-01-15,4,8,1,386.99
1698,2025-01-15,8,15,2,484.98
1699,2025-01-15,8,16,3,910.77
1700,2025-01-16,7,18,1,96.99
1701,2025-01-16,8,17,3,145.47
1702,2025-01-16,10,2,1,1234.99
1703,2025-01-17,10,16,2,646.78
1704,2025-01-17,3,18,2,193.98
1705,2025-01-17,9,16,1,320.09
1706,2025-01-17,9,11,1,799.99
1707,2025-01-17,10,19,3,854.91
1708,2025-01-17,10,7,2,175.98
1709,2025-01-18,1,10,1,1282.49
1710,2025-01-18,1,14,1,799.97
1711,2025-01-18,1,10,1,1309.49
1712,2025-01-18,5,2,1,1234.99
1713,2025-01-18,6,12,1,899.99
1714,2025-01-18,10,14,1,799.99
1715,2025-01-19,10,12,1,979.99
1716,2025-01-19,3,16,1,323.39
1717,2025-01-19,4,18,3,284.97
1718,2025-01-19,5,6,2,685.98
1719,2025-01-19,5,6,1,332.49
1720,2025-01-19,5,17,2,99.98
1721,2025-01-19,7,4,2,1899.98
1722,2025-01-19,10,12,1,979.99
1723,2025-01-20,5,12,1,979.99
1724,2025-01-22,12,1,1,1999.99
1725,2025-01-23,1,15,3,749.97
1726,2025-01-23,6,7,3,293.97
1727,2025-01-24,3,15,1,249.99
1728,2025-01-25,10,9,1,1044.99
1729,2025-01-26,9,2,1,1273.99
1730,2025-01-26,1,17,3,149.97
1731,2025-01-26,11,13,1,1099.99
1732,2025-01-27,4,8,2,859.98
1733,2025-01-27,5,14,1,759.99
1734,2025-01-27,7,20,1,489.99
1735,2025-01-30,7,17,1,49.99
1736,2025-02-01,1,7,2,193.98
1737,2025-02-01,4,16,1,329.99
1738,2025-02-01,6,7,3,275.97
1739,2025-02-01,6,2,1,1234.99
1740,2025-02-01,8,18,2,193.98
1741,2025-02-02,1,7,2,189.98
1742,2025-02-02,4,17,1,43.99
1743,2025-02-02,9,2,1,1299.99
1744,2025-02-02,10,6,2,699.98
1745,2025-02-03,1,2,1,1195.97
1746,2025-02-03,5,2,1,1143.99
1747,2025-02-03,7,13,1,1066.99
1748,2025-02-03,10,17,1,44.99
1749,2025-02-04,4,19,1,284.99
1750,2025-02-04,4,9,1,1099.99
1751,2025-02-04,6,17,1,47.49
1752,2025-02-05,1,5,1,551.99
1753,2025-02-05,10,5,1,581.99
1754,2025-02-05,10,4,1,899.99
1755,2025-02-05,12,20,1,484.99
1756,2025-02-06,4,20,1,499.99
1757,2025-02-06,7,20,2,969.98
1758,2025-02-07,1,7,1,91.99
1759,2025-02-07,1,1,1,1999.99
1760,2025-02-07,4,20,1,499.99
1761,2025-02-07,4,14,1,775.99
1762,2025-02-08,3,4,1,949.99
1763,2025-02-08,6,8,1,378.39
1764,2025-02-08,8,13,1,1099.99
1765,2025-02-08,10,19,1,269.99
1766,2025-02-09,1,19,1,299.99
1767,2025-02-09,4,17,1,45.99
1768,2025-02-09,8,4,1,999.99
1769,2025-02-09,9,17,2,96.98
1770,2025-02-09,12,18,1,94.97
1771,2025-02-10,1,19,1,293.99
1772,2025-02-10,1,6,2,699.98
1773,2025-02-10,1,3,1,1044.99
1774,2025-02-10,12,1,1,1799.99
1775,2025-02-11,4,16,2,659.98
1776,2025-02-11,5,18,3,269.97
1777,2025-02-12,10,15,2,499.98
1778,2025-02-13,1,3,1,1066.99
1779,2025-02-13,9,11,1,775.99
1780,2025-02-14,1,18,1,99.97
1781,2025-02-14,2,10,1,1214.99
1782,2025-02-15,2,20,1,474.99
1783,2025-02-15,4,11,1,799.97
1784,2025-02-16,4,5,2,1139.98
1785,2025-02-16,1,5,3,1763.97
1786,2025-02-16,8,4,1,979.99
1787,2025-02-17,6,9,1,1099.99
1788,2025-02-17,3,3,2,2089.98
1789,2025-02-18,8,7,2,195.98
1790,2025-02-18,8,7,3,299.97
1791,2025-02-18,9,6,2,699.98
1792,2025-02-19,1,1,1,1899.97
1793,2025-02-21,7,12,1,999.99
1794,2025-02-21,8,6,1,349.99
1795,2025-02-21,10,15,1,244.99
1796,2025-02-21,10,10,1,1349.99
1797,2025-02-22,1,8,1,429.99
1798,2025-02-22,5,18,1,97.99
1799,2025-02-22,12,14,1,783.99
1800,2025-02-23,4,12,1,979.99
1801,2025-02-23,4,2,1,1299.99
1802,2025-02-23,5,6,1,349.97
1803,2025-02-24,7,18,1,99.99
1804,2025-02-24,8,5,2,1199.98
1805,2025-02-24,12,14,1,799.99
1806,2025-02-27,9,15,3,749.91
1807,2025-02-28,9,3,1,1099.99
1808,2025-03-01,4,16,1,320.07
1809,2025-03-01,4,4,2,1759.98
1810,2025-03-01,5,20,1,484.99
1811,2025-03-01,5,7,1,99.99
1812,2025-03-01,10,12,1,949.99
1813,2025-03-01,10,2,1,1299.99
1814,2025-03-02,2,5,1,599.99
1815,2025-03-02,4,15,1,237.49
1816,2025-03-02,5,6,1,349.99
1817,2025-03-02,10,9,1,967.99
1818,2025-03-02,12,13,1,1011.97
1819,2025-03-03,11,3,1,1099.99
1820,2025-03-05,4,15,2,459.98
1821,2025-03-05,5,16,1,313.49
1822,2025-03-05,5,10,1,1282.49
1823,2025-03-05,7,2,1,1260.97
1824,2025-03-06,6,10,1,1282.49
1825,2025-03-06,12,1,1,1999.99
1826,2025-03-07,1,3,1,1044.99
1827,2025-03-07,5,14,1,759.97
1828,2025-03-07,10,9,1,1099.99
1829,2025-03-08,1,11,1,775.99
1830,2025-03-08,4,1,1,1939.97
1831,2025-03-08,9,3,1,1011.99
1832,2025-03-09,1,15,1,249.99
1833,2025-03-09,4,7,3,299.97
1834,2025-03-09,6,16,1,329.99
1835,2025-03-09,9,7,1,99.99
1836,2025-03-10,4,14,2,1519.98
1837,2025-03-10,5,10,1,1349.99
1838,2025-03-10,7,1,1,1939.99
1839,2025-03-10,8,20,3,1424.97
1840,2025-03-11,4,10,1,1214.99
1841,2025-03-11,5,10,1,1241.99
1842,2025-03-12,1,10,1,1349.99
1843,2025-03-12,1,7,1,89.99
1844,2025-03-12,3,20,1,484.99
1845,2025-03-12,7,7,1,99.99
1846,2025-03-12,9,1,1,1999.99
1847,2025-03-13,1,3,1,1044.99
1848,2025-03-13,1,4,1,919.99
1849,2025-03-13,2,7,3,299.97
1850,2025-03-13,4,1,1,1939.99
1851,2025-03-13,12,2,1,1195.97
1852,2025-03-14,8,12,1,999.99
1853,2025-03-14,1,10,1,1309.47
1854,2025-03-14,1,4,1,949.99
1855,2025-03-14,3,7,1,94.99
1856,2025-03-15,1,19,2,551.94
1857,2025-03-15,1,16,2,659.98
1858,2025-03-15,6,13,1,1044.99
1859,2025-03-15,7,2,1,1143.99
1860,2025-03-15,8,5,2,1079.98
1861,2025-03-15,10,6,2,664.98
1862,2025-03-15,12,19,1,275.99
1863,2025-03-16,1,7,2,195.98
1864,2025-03-16,1,9,1,1099.99
1865,2025-03-16,4,12,1,999.99
1866,2025-03-16,4,4,2,1999.98
1867,2025-03-17,1,5,1,587.99
1868,2025-03-17,7,7,1,99.99
1869,2025-03-17,8,16,1,329.99
1870,2025-03-18,12,18,1,97.99
1871,2025-03-19,5,7,1,97.99
1872,2025-03-19,6,2,1,1299.99
1873,2025-03-20,5,13,1,1099.99
1874,2025-03-21,1,2,1,1273.99
1875,2025-03-21,5,15,1,244.99
1876,2025-03-21,10,9,1,1044.99
1877,2025-03-21,10,17,1,47.49
1878,2025-03-23,8,9,1,1077.99
1879,2025-03-26,9,3,1,1099.99
1880,2025-03-27,1,12,1,999.97
1881,2025-03-27,6,1,1,1999.99
1882,2025-03-28,1,18,1,97.99
1883,2025-03-28,4,19,2,599.98
1884,2025-03-29,9,10,1,1322.99
1885,2025-03-29,11,4,1,979.99
1886,2025-03-30,1,15,3,749.97
1887,2025-03-30,3,9,1,1099.99
1888,2025-03-30,8,10,1,1349.99
1889,2025-03-30,11,6,1,332.49
1890,2025-03-30,11,20,3,1424.97
1891,2025-03-31,10,20,2,979.98
1892,2025-03-31,12,9,1,1044.99
1893,2025-04-01,1,20,2,949.98
1894,2025-04-01,10,8,1,429.99
1895,2025-04-02,1,11,1,799.99
1896,2025-04-02,11,16,1,323.37
1897,2025-04-04,4,18,1,97.99
1898,2025-04-04,4,7,2,195.98
1899,2025-04-04,8,16,1,329.99
1900,2025-04-04,10,1,1,1999.99
1901,2025-04-05,1,3,2,2199.98
1902,2025-04-05,3,14,1,799.99
1903,2025-04-05,7,8,3,1289.97
1904,2025-04-06,4,4,2,1999.98
1905,2025-04-07,4,10,1,1282.49
1906,2025-04-07,5,4,1,949.99
1907,2025-04-09,7,16,1,323.39
1908,2025-04-09,1,1,1,1999.99
1909,2025-04-09,5,8,3,1289.97
1910,2025-04-09,5,12,1,999.97
1911,2025-04-10,11,6,2,699.98
1912,2025-04-10,8,8,1,408.49
1913,2025-04-10,6,15,1,249.99
1914,2025-04-11,1,6,3,1028.91
1915,2025-04-11,10,1,1,1999.99
1916,2025-04-12,4,4,1,949.99
1917,2025-04-12,6,18,1,94.97
1918,2025-04-13,1,5,2,1199.98
1919,2025-04-13,4,11,1,799.99
1920,2025-04-14,1,8,2,816.98
1921,2025-04-14,3,2,1,1234.99
1922,2025-04-15,4,13,1,1099.99
1923,2025-04-16,6,3,1,1099.99
1924,2025-04-17,4,1,1,1999.99
1925,2025-04-17,4,14,1,783.99
1926,2025-04-19,1,10,1,1322.99
1927,2025-04-19,8,15,1,249.99
1928,2025-04-19,8,6,1,349.99
1929,2025-04-19,12,2,1,1299.99
1930,2025-04-20,1,8,1,408.49
1931,2025-04-20,1,8,1,429.99
1932,2025-04-20,5,4,1,979.99
1933,2025-04-21,10,17,3,149.97
1934,2025-04-21,1,1,1,1999.99
1935,2025-04-21,4,4,1,949.99
1936,2025-04-22,3,7,1,99.99
1937,2025-04-22,4,14,1,783.99
1938,2025-04-23,4,9,1,1099.99
1939,2025-04-23,6,2,1,1299.99
1940,2025-04-23,6,12,1,999.99
1941,2025-04-23,8,4,1,979.99
1942,2025-04-23,8,19,1,293.99
1943,2025-04-24,5,10,1,1349.99
1944,2025-04-24,2,14,1,799.99
1945,2025-04-24,8,16,1,329.99
1946,2025-04-24,10,9,1,1099.99
1947,2025-04-24,10,12,1,949.97
1948,2025-04-25,1,11,1,783.99
1949,2025-04-26,6,9,1,1099.99
1950,2025-04-26,8,18,2,199.98
1951,2025-04-26,9,7,1,99.99
1952,2025-04-26,9,20,1,499.99
1953,2025-04-27,1,17,1,48.99
1954,2025-04-28,1,7,3,284.91
1955,2025-04-28,6,5,1,599.99
1956,2025-04-29,4,12,1,949.99
1957,2025-04-30,1,6,1,342.99
1958,2025-04-30,12,10,1,1322.99
1959,2025-05-01,1,1,1,1799.99
1960,2025-05-01,5,3,1,1066.99
1961,2025-05-01,6,5,1,551.99
1962,2025-05-01,6,6,1,349.99
1963,2025-05-01,7,20,3,1499.97
1964,2025-05-01,9,4,1,899.99
1965,2025-05-01,10,15,2,474.98
1966,2025-05-01,10,8,2,773.98
1967,2025-05-02,1,6,1,349.99
1968,2025-05-02,2,3,1,1099.99
1969,2025-05-02,4,15,3,749.97
1970,2025-05-02,4,19,2,581.98
1971,2025-05-02,8,11,1,759.99
1972,2025-05-02,10,12,1,949.99
1973,2025-05-03,1,6,1,321.99
1974,2025-05-03,2,4,1,879.99
1975,2025-05-03,5,19,1,269.99
1976,2025-05-03,5,13,1,989.99
1977,2025-05-03,8,6,3,1049.97
1978,2025-05-03,10,5,1,551.99
1979,2025-05-04,2,14,1,735.99
1980,2025-05-04,5,4,1,969.99
1981,2025-05-04,5,20,2,969.98
1982,2025-05-04,8,19,1,284.97
1983,2025-05-04,8,6,1,339.49
1984,2025-05-04,10,13,1,1044.99
1985,2025-05-05,1,12,1,949.99
1986,2025-05-05,4,9,1,989.99
1987,2025-05-05,4,4,1,969.99
1988,2025-05-05,10,12,2,1839.98
1989,2025-05-06,1,20,1,459.99
1990,2025-05-06,1,12,1,999.99
1991,2025-05-06,1,4,1,949.99
1992,2025-05-06,3,12,1,999.99
1993,2025-05-06,4,12,1,999.99
1994,2025-05-07,1,4,1,899.99
1995,2025-05-07,5,11,1,719.97
1996,2025-05-07,10,8,3,1160.97
1997,2025-05-08,1,19,1,299.99
1998,2025-05-08,4,13,2,2133.98
1999,2025-05-08,4,19,1,284.99
2000,2025-05-08,5,3,1,1066.99
2001,2025-05-08,7,14,1,799.99
2002,2025-05-08,8,18,1,94.99
2003,2025-05-08,10,19,1,263.99
2004,2025-05-09,4,18,2,199.98
2005,2025-05-09,4,11,1,759.99
2006,2025-05-09,4,15,1,249.99
2007,2025-05-09,5,8,1,386.99
2008,2025-05-09,6,11,1,799.99
2009,2025-05-09,6,12,1,999.99
2010,2025-05-09,12,9,1,967.99
2011,2025-05-10,1,13,1,1011.99
2012,2025-05-10,4,2,1,1260.99
2013,2025-05-10,5,1,1,1839.99
2014,2025-05-10,6,9,1,1099.99
2015,2025-05-10,7,11,1,735.99
2016,2025-05-11,1,9,1,1077.99
2017,2025-05-11,1,3,1,1044.99
2018,2025-05-11,2,10,1,1282.49
2019,2025-05-11,5,10,1,1282.49
2020,2025-05-11,5,1,1,1799.99
2021,2025-05-11,7,1,1,1939.99
2022,2025-05-11,9,10,1,1349.99
2023,2025-05-12,5,6,2,699.98
2024,2025-05-12,1,1,1,1999.99
2025,2025-05-12,1,3,1,1077.99
2026,2025-05-12,1,1,1,1839.99
2027,2025-05-12,7,13,1,1099.97
2028,2025-05-12,7,12,1,899.97
2029,2025-05-12,8,11,2,1551.98
2030,2025-05-12,9,15,1,237.49
2031,2025-05-13,7,11,1,719.99
2032,2025-05-13,12,20,1,449.99
2033,2025-05-14,1,8,2,859.98
2034,2025-05-14,1,6,2,664.98
2035,2025-05-14,4,4,1,919.99
2036,2025-05-14,6,4,1,969.99
2037,2025-05-14,8,4,1,999.97
2038,2025-05-14,11,19,1,284.97
2039,2025-05-15,9,8,1,408.49
2040,2025-05-15,10,20,1,484.99
2041,2025-05-16,1,9,1,1044.99
2042,2025-05-16,1,11,1,799.99
2043,2025-05-16,3,12,1,919.99
2044,2025-05-16,4,19,1,299.99
2045,2025-05-16,5,8,3,1225.41
2046,2025-05-16,7,9,1,1099.97
2047,2025-05-16,8,19,1,299.99
2048,2025-05-17,1,12,1,949.99
2049,2025-05-17,3,8,3,1160.97
2050,2025-05-17,5,12,2,1839.98
2051,2025-05-17,5,13,1,989.99
2052,2025-05-18,4,6,1,342.99
2053,2025-05-18,1,7,1,99.99
2054,2025-05-18,1,10,1,1282.49
2055,2025-05-18,2,18,1,89.99
2056,2025-05-18,5,1,2,3799.98
2057,2025-05-18,5,8,1,429.99
2058,2025-05-18,10,4,1,969.99
2059,2025-05-18,11,15,1,237.49
2060,2025-05-19,1,8,2,791.18
2061,2025-05-19,7,3,1,1044.99
2062,2025-05-19,12,6,1,349.99
2063,2025-05-20,1,12,2,1939.98
2064,2025-05-20,1,8,1,417.09
2065,2025-05-20,4,3,1,1099.99
2066,2025-05-20,4,20,1,499.99
2067,2025-05-20,4,2,1,1260.99
2068,2025-05-20,4,12,1,999.99
2069,2025-05-20,5,16,1,313.49
2070,2025-05-20,5,12,1,919.99
2071,2025-05-20,6,1,1,1899.99
2072,2025-05-20,8,10,1,1349.99
2073,2025-05-21,1,8,1,429.99
2074,2025-05-21,1,13,1,1099.99
2075,2025-05-21,6,19,2,581.98
2076,2025-05-22,1,20,1,449.99
2077,2025-05-22,3,1,1,1999.99
2078,2025-05-22,7,16,1,320.07
2079,2025-05-22,12,15,2,499.98
2080,2025-05-23,1,2,1,1234.99
2081,2025-05-23,4,17,3,149.97
2082,2025-05-23,8,8,1,408.49
2083,2025-05-23,8,16,3,989.97
2084,2025-05-23,10,4,1,949.99
2085,2025-05-24,1,16,1,329.99
2086,2025-05-24,5,15,1,249.99
2087,2025-05-24,5,4,1,899.99
2088,2025-05-24,5,1,1,1799.99
2089,2025-05-24,10,16,2,640.18
2090,2025-05-25,1,11,1,759.99
2091,2025-05-25,4,6,1,339.49
2092,2025-05-25,8,1,1,1999.99
2093,2025-05-25,8,10,1,1309.49
2094,2025-05-26,8,8,1,429.99
2095,2025-05-27,1,17,1,49.99
2096,2025-05-27,10,10,1,1322.99
2097,2025-05-28,4,1,1,1999.99
2098,2025-05-29,5,4,1,999.99
2099,2025-05-29,7,15,1,249.99
2100,2025-05-29,12,20,3,1499.97
2101,2025-05-30,1,2,1,1299.99
2102,2025-05-30,12,9,1,1077.99
2103,2025-05-31,4,7,3,293.97
2104,2025-06-01,1,10,1,1349.99
2105,2025-06-01,4,18,1,99.97
2106,2025-06-01,11,19,1,299.99
